,date_mesure,Teau,id_sonde
732,2016-12,5.996451612903226,109
733,2016-12,4.9921370967741945,771
734,2016-12,5.892268817204301,813
735,2016-12,5.36294623655914,815
736,2016-12,5.5944408602150535,816
737,2016-12,4.543690860215054,817
738,2016-12,4.732661290322581,818
739,2016-12,4.716080645161289,819
740,2016-12,7.063215053763441,820
741,2016-12,7.23659946236559,821
742,2016-12,7.049508064516126,823
743,2016-12,5.465029569892474,824
744,2016-12,7.1553252688172035,825
745,2016-12,6.897064516129034,827
746,2016-12,6.0650188172043,828
747,2016-12,6.428037634408601,830
748,2017-01,2.9208494623655916,104
749,2017-01,3.8154112903225816,109
750,2017-01,3.6617903225806434,771
751,2017-01,4.324284946236559,813
752,2017-01,3.9374811827956995,815
753,2017-01,3.969483870967742,816
754,2017-01,2.3064919354838715,817
755,2017-01,2.675774193548387,818
756,2017-01,2.237924731182796,819
757,2017-01,4.558040322580645,820
758,2017-01,4.6892526881720435,821
759,2017-01,4.5815456989247325,823
760,2017-01,3.0913817204301073,824
761,2017-01,5.29470430107527,825
762,2017-01,5.078631720430107,827
763,2017-01,4.379306451612903,828
764,2017-01,4.854102150537634,830
765,2017-02,6.389636904761905,104
766,2017-02,6.870776785714286,109
767,2017-02,7.09533630952381,771
768,2017-02,7.20277976190476,813
769,2017-02,7.3082232142857135,815
770,2017-02,7.532282738095239,816
771,2017-02,6.479952380952381,817
772,2017-02,6.627997023809525,818
773,2017-02,6.5820863095238105,819
774,2017-02,5.65199107142857,820
775,2017-02,5.514735119047619,821
776,2017-02,5.751032738095238,823
777,2017-02,7.095720238095238,824
778,2017-02,7.092485119047617,825
779,2017-02,7.6500863095238065,827
780,2017-02,7.550181547619049,828
781,2017-02,7.992333333333332,830
782,2017-03,8.837862903225805,104
783,2017-03,8.659043010752688,109
784,2017-03,9.272846774193548,771
785,2017-03,9.255198924731186,813
786,2017-03,9.593236559139784,815
787,2017-03,9.88406182795699,816
788,2017-03,9.590983870967744,817
789,2017-03,9.545462365591398,818
790,2017-03,9.777172043010749,819
791,2017-03,9.15661559139785,820
792,2017-03,9.082518817204301,821
793,2017-03,9.213575268817204,823
794,2017-03,9.812427419354838,824
795,2017-03,8.55835752688172,825
796,2017-03,9.597317204301076,827
797,2017-03,9.727043010752688,828
